Today's date:,2/11/19,Release 48,,,,,,,,,,,,,
Endowment:,14032119.12,,,,,,,,,,,,,,
Target Price:,16.93,,,,,,,,,,,,,,
ndau outstanding:,2915019.23,,,,,,,,,,,,,,
chain date,ndau amount in,address ID,Locked until,EAI address,Delegated To,,,,,days,years,base rate, compound rate ,actual EAI earned,Simple EAI
10/18/17,1000,ndad5iqtc3x9xftqc8h5wzd96mv76weuaxj9isenmfghr9ii,10/18/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,730,2,14%, 0.20 ,202.60874421,184.4931507
10/19/17,1000,ndahiahkqmhedqyi9hzc4mwrqki4h79a56txueffm688bgc3,6/26/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,615,1,13%, 0.19 ,186.44199013,170.9589041
10/19/17,1000,ndaraipnznn9ck9k9icai78hdmv5metc8n7bhygfr3xek8s5,6/26/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,615,1,13%, 0.19 ,186.44199013,170.9589041
10/19/17,1000,ndanw7p2nxhwadvin28bqjgijref6d3e4rmy4gdxtcc2x78j,6/26/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,615,1,13%, 0.19 ,186.44199013,170.9589041
10/19/17,1000,ndaqafi3ffd75a288dp5mskdiq2c2xmtigwdtcvg5mpxnn7e,6/26/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,615,1,13%, 0.19 ,186.44199013,170.9589041
10/19/17,1000,ndardiq63ctsevjnk7fbnixjwygm789apkv6cc87n5xejix9,6/26/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,615,1,13%, 0.19 ,186.44199013,170.9589041
10/20/17,1000,ndagtsqxrgqnghgg2v76bffbh4eetgbh8av2cys2frncr7ng,6/26/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,614,1,13%, 0.19 ,186.01949699,170.6027397
10/20/17,1000,ndaapwpjjcbrgdc5y2izc36zrfem9hg7rs3bgvtrh85vbgwp,6/26/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,614,1,13%, 0.19 ,186.01949699,170.6027397
10/20/17,1000,ndam3pm76kkqd7sz348qw24jdbzeq7e2f828jdbhdy3cvaba,6/26/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,614,1,13%, 0.19 ,186.01949699,170.6027397
10/20/17,1000,ndafvk5qm2m42k3p8pdtbjw4ftgtn9r2va9u74dm2w7vk8g7,6/26/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,614,1,13%, 0.19 ,186.01949699,170.6027397
10/21/17,1000,ndabkykm6pj7txvdvysnkmur4it9y3kuwbkqbhqx8g6fyysj,10/21/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,730,2,14%, 0.20 ,201.22571632,183.3424658
10/21/17,1000,ndakxbyhpj9ar8xiqwg887kgc439fuzvkquex8m7faq9dez4,10/21/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,730,2,14%, 0.20 ,201.22571632,183.3424658
10/21/17,1000,ndadxxtv6cffkfmtp294hsk5n35sgkv6y8vjk9vvgx93fp3h,10/21/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,730,2,14%, 0.20 ,201.22571632,183.3424658
10/21/17,1000,ndaepat7mks2he69n92xbfu6wn8mwgfwe7bjrvhh8byg7p7v,10/21/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,730,2,14%, 0.20 ,201.22571632,183.3424658
10/21/17,1000,ndah7ptzwwz6gxd9n8iseq84pfwqiqjfmr2gbxgemvqphuqf,10/21/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,730,2,14%, 0.20 ,201.22571632,183.3424658
10/22/17,1000,ndajcczrqwg8j9n8rdhqtcafidecza3c7panftp84jv66x4g,10/21/20,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,1095,3,15%, 0.22 ,216.56023530,196.0273973
10/23/17,1000,ndarb94y6cgqi7ppsx868xi8c8hd3kxrriixdntwe5myxsqt,10/23/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,730,2,14%, 0.20 ,200.30458145,182.5753425
10/24/17,1000,ndapk5jqfx8hjfgngf35safhmffyupdaphi75hrqgkpd8vn9,6/26/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,610,1,13%, 0.18 ,184.33102841,169.1780822
10/25/17,1000,ndarcae5mqwht7h4f7udesb32p2reg38d2a93qdnz9zuwz44,6/26/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,609,1,13%, 0.18 ,183.90928699,168.8219178
10/26/17,1000,ndahiyq53eu8ii7q5hus9axjh5hc4yn69t576hatjixqwa2m,10/25/20,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,1095,3,15%, 0.21 ,214.56205304,194.3835616
10/27/17,1000,ndar22kh7n5krbrse8j7ke5dewmi5nwwrv4rz96ncyiyxcgd,6/26/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,607,1,13%, 0.18 ,183.06625464,168.109589
10/28/17,1000,ndanrkzjsuu7cx8839rmmmqbf2ev3rfkyn9tw49ut65uri7h,6/26/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,606,1,13%, 0.18 ,182.64496361,167.7534247
10/29/17,1000,ndaihqefrxbnb25qiefkapkjsv2mcqfzn62i564zs6w9czbi,6/26/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,605,1,13%, 0.18 ,182.22382259,167.3972603
10/30/17,1000,ndaqqz7xudxg6e6twfj4dvmnw9dprv8rmn79e8qrzn5t3awj,10/29/20,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,1095,3,15%, 0.21 ,212.56715277,192.739726
11/1/17,1000,ndaf32y84usm84gw8gb93kijtfyhwtx6fpxfr553jp2p2bdd,10/31/20,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,1095,3,15%, 0.21 ,211.57093170,191.9178082
11/1/17,1000,ndar5hfu5iryq9nt8d2f22gjq7xihwigmk4xjw2y2jgg5iyd,10/31/20,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,1095,3,15%, 0.21 ,211.57093170,191.9178082
11/1/17,1000,ndahvfkifb3z42ptqenz7daf8wchcrquj3tnymij5es72gp8,10/31/20,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,1095,3,15%, 0.21 ,211.57093170,191.9178082
11/1/17,1000,ndap4ve6hxqthc44yykqucnmxgafdzd65gxtt6fwy54udhe3,10/31/20,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,1095,3,15%, 0.21 ,211.57093170,191.9178082
11/1/17,1000,ndagfanrskrhqimddcyg3ifyns6mev58i3sj79jgk7pnb795,10/31/20,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,1095,3,15%, 0.21 ,211.57093170,191.9178082
11/1/17,1000,ndaa3iwqsbibnruf6ic5fvejwfwhzpcnhfujqiwbthsxrpcu,10/31/20,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,1095,3,15%, 0.21 ,211.57093170,191.9178082
11/1/17,1000,ndab9ngyey8q7annw2ncgtkaz26y2mt8e6p7dw7hntpcxxvv,10/31/20,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,1095,3,15%, 0.21 ,211.57093170,191.9178082
11/1/17,1000,ndadgtqfw96xnp58nswv5bhcgvxq77pmhn3jg8y9t26f5p7s,10/31/20,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,1095,3,15%, 0.21 ,211.57093170,191.9178082
11/1/17,1000,ndaczk92mmgzj2z5sxu3da62ppgybf6tfm5p9kqygnact2vw,10/31/20,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,1095,3,15%, 0.21 ,211.57093170,191.9178082
11/1/17,1000,ndacmu8kbgmxg5hsk5cwkrh3kjjpibc2n5545q3jt2n68xsf,10/31/20,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,1095,3,15%, 0.21 ,211.57093170,191.9178082
11/2/17,1000,ndaddkh3snvyjurpg79dbakb6zsbq9v8fp3taaq9neqvzq59,11/1/20,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,1095,3,15%, 0.21 ,211.07312813,191.5068493
11/2/17,1000,ndaf24ciqmap4kzkj4btfk38kriqt5hk4sy8m9d5bs9hihzj,11/1/20,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,1095,3,15%, 0.21 ,211.07312813,191.5068493
11/2/17,1000,ndafs2gc7byww7adsxnmm8aypyawskaumufckindhd6bebaa,11/1/20,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,1095,3,15%, 0.21 ,211.07312813,191.5068493
11/2/17,1000,ndac9jajy5yfju2tvcnefnv6yf2hzfix35dz9fw2p9ybmwp9,11/1/20,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,1095,3,15%, 0.21 ,211.07312813,191.5068493
11/2/17,1000,ndaamuuturyg3btmuhk39upkcan59yushr8vhzcugpih7nk2,11/1/20,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,1095,3,15%, 0.21 ,211.07312813,191.5068493
11/2/17,1000,ndaqukk78xnd3vrv9pisvbr23nw6cziq68s38d3jk6vzzzcc,11/1/20,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,1095,3,15%, 0.21 ,211.07312813,191.5068493
11/2/17,1000,ndaah7ymqrcc4iufuin22xrb5b72xxafjvi96kxdz4h4qe6h,11/1/20,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,1095,3,15%, 0.21 ,211.07312813,191.5068493
11/2/17,1000,ndafkfbf897jskyykmv9rhyfa5vp354s9ru59qj88jcaqttu,11/1/20,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,1095,3,15%, 0.21 ,211.07312813,191.5068493
11/2/17,1000,ndafah86tibhpbscr7rif26mztyixniszvjh3uyax3k5u933,11/1/20,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,1095,3,15%, 0.21 ,211.07312813,191.5068493
11/2/17,1000,ndaba8epa3ru7anig6nasz5yuz9h9b5j76bacs49rs67amuv,11/1/20,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,1095,3,15%, 0.21 ,211.07312813,191.5068493
11/3/17,1000,ndahszc5u9qiv7dhfm83heyg9c6in3eyetff7nwwwzaefjk5,11/2/20,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,1095,3,15%, 0.21 ,210.57552910,191.0958904
11/3/17,1000,ndaebx4fkumuks7k3vvzcytvjnhmd3icdv2v4mgktvydw7f9,11/2/20,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,1095,3,15%, 0.21 ,210.57552910,191.0958904
11/3/17,1000,ndabzk6z7ma4sys2aed92h65p794de9gmpez7stn7yuwu7sj,11/2/20,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,1095,3,15%, 0.21 ,210.57552910,191.0958904
11/3/17,1000,ndag6wtm5n4bb88iuaeiv7vagk5dw25d26ufbiwhmgjft6e4,11/2/20,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,1095,3,15%, 0.21 ,210.57552910,191.0958904
11/3/17,1000,ndarrgu3w9zjwr56fjb5298txxmrx7c9imrjhgcdwt48mpjk,11/2/20,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,1095,3,15%, 0.21 ,210.57552910,191.0958904
11/3/17,1000,ndagik6d2uwscbadk8eknx3necpamgzh6rt6nc3qafikg2nx,11/2/20,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,1095,3,15%, 0.21 ,210.57552910,191.0958904
11/3/17,1000,ndajnksb8hjcwiwzqftesegtayyz75x63e9vzzph2rw2rujy,11/2/20,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,1095,3,15%, 0.21 ,210.57552910,191.0958904
11/3/17,1000,ndagrng8qn2275nt97jk4xwswk8k4g2qmchsguytjq8yh8fx,11/2/20,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,1095,3,15%, 0.21 ,210.57552910,191.0958904
11/3/17,1000,ndaab3jn3fu47ugrvfe3ityu9yxhr9h72vwih3sp99kbqc8d,11/2/20,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,1095,3,15%, 0.21 ,210.57552910,191.0958904
11/3/17,1000,ndamfrva66c72s5g5s4vhqzn6psncya9h46tcuav7fvu22dc,11/2/20,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,1095,3,15%, 0.21 ,210.57552910,191.0958904
11/4/17,1000,ndarfcpr3pytaw8gt3bjkudv4h3c99dkdvznukstsshjxihw,11/4/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,730,2,14%, 0.19 ,194.79258674,177.9726027
11/4/17,1000,ndamceqbbasxhbuvswrb5nj5kc5bdev8hjstmybu63hwf8mk,11/4/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,730,2,14%, 0.19 ,194.79258674,177.9726027
11/4/17,1000,ndadxaed2c3xhfkwbi2z427s5ub2tpeyrkfma7qm6f7ptqaa,11/4/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,730,2,14%, 0.19 ,194.79258674,177.9726027
11/4/17,1000,ndambytt7ks3dccnv8x7gmu9f8gbekkx6r4bwv6fvbwfu53d,11/4/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,730,2,14%, 0.19 ,194.79258674,177.9726027
11/4/17,1000,ndafdv9vt5njkhzfj78jzzz4xpanwq2zm69er6m3izawsehh,11/4/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,730,2,14%, 0.19 ,194.79258674,177.9726027
11/4/17,1000,ndan6skvf3h8ey3rc2xy6pvyb7darsyrjt45ws3r4jee5msn,11/4/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,730,2,14%, 0.19 ,194.79258674,177.9726027
11/4/17,1000,ndaqj8kz7m7zmjscj3if8p8dvra2445rtjdcr88gj487zbxh,11/4/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,730,2,14%, 0.19 ,194.79258674,177.9726027
11/4/17,1000,ndajigu28nuv6kmsy7xvna3qebgr6singxx28yzduv5vduat,11/4/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,730,2,14%, 0.19 ,194.79258674,177.9726027
11/4/17,1000,ndakxrcv58iunfc24fjccy7xaf8yqwrgdpzbd7jfqa4rqgny,11/4/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,730,2,14%, 0.19 ,194.79258674,177.9726027
11/4/17,1000,ndaq3vyi7xw855bsw9czywxwx2cqm8cvfpcbbj96upzbe3k7,11/4/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,730,2,14%, 0.19 ,194.79258674,177.9726027
11/5/17,1000,ndaadvenk6rnqmqyrj3f68yvn2itq746pqbsv7duuymc82x2,11/5/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,730,2,14%, 0.19 ,194.33439801,177.5890411
11/5/17,1000,ndaqjymmbyzsptu5ekj62pzv5cm4he5qiasjhgqycd6pnn6x,11/5/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,730,2,14%, 0.19 ,194.33439801,177.5890411
11/5/17,1000,ndafckkpktzjxsb282kpg28t69m6pbxe2wgjavtvcq84hrrk,11/5/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,730,2,14%, 0.19 ,194.33439801,177.5890411
11/5/17,1000,ndajnyzy25w3j3sv6trkx6kik9kndzdg2kii2ap2ynntr2m7,11/5/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,730,2,14%, 0.19 ,194.33439801,177.5890411
11/5/17,1000,ndafm259czqv9z4yvbwc8xzkn7znvhqswx36nti4jkbgjjj2,11/5/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,730,2,14%, 0.19 ,194.33439801,177.5890411
11/5/17,1000,ndac422dncpt2nt9uq3aix9yzk8z823katqxpgqt2ggedfbu,11/5/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,730,2,14%, 0.19 ,194.33439801,177.5890411
11/5/17,1000,ndae6kmp3bd9raiqx5trky8de27j6btzzrxsune38ffq6u44,11/5/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,730,2,14%, 0.19 ,194.33439801,177.5890411
11/5/17,1000,ndaq9ja4hxnevpp8q2vzch4icr4tixr8t7wuqxkbs9jbn2pd,11/5/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,730,2,14%, 0.19 ,194.33439801,177.5890411
11/5/17,1000,ndamrhhvs4c5uyr3t727zkp4gefa8348gsw2fttztj8jexqd,11/5/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,730,2,14%, 0.19 ,194.33439801,177.5890411
11/5/17,1000,ndaern25u2ibefi45j68t67z6it98qgwqmctkfeverykutr3,11/5/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,730,2,14%, 0.19 ,194.33439801,177.5890411
11/6/17,1000,ndacc2snyfwrr7udmi3j6mdqjssmbpssiaqhxvzqb8sr4nce,11/6/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,730,2,14%, 0.19 ,193.87638499,177.2054795
11/6/17,1000,ndaffagbycf3bct5r6sjaartv5hn58ktrkc2ayyimd3rqebb,11/6/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,730,2,14%, 0.19 ,193.87638499,177.2054795
11/6/17,1000,ndara9v672a622xiphpccu4fpyhh6zuisqvtr2cbgvbaf7mw,11/6/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,730,2,14%, 0.19 ,193.87638499,177.2054795
11/6/17,1000,ndajn97ispjm4jiptr2wskg72bcpepcppees2vpfvp54qd2w,11/6/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,730,2,14%, 0.19 ,193.87638499,177.2054795
11/6/17,1000,ndakizpx9fudcc54fe25ge34bmrnng6siqsbipwrv5dund9b,11/6/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,730,2,14%, 0.19 ,193.87638499,177.2054795
11/6/17,1000,ndadj9cf7i9479yxj2zu8veqv8izntttimdrg5d4eai56afe,11/6/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,730,2,14%, 0.19 ,193.87638499,177.2054795
11/6/17,1000,ndahmn787irbjk3uv8fibprwsjexsrhf8m48dvnxbrhrsp9m,11/6/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,730,2,14%, 0.19 ,193.87638499,177.2054795
11/6/17,1000,ndaeswq3rat49sg2t2eciub5if6an99x9pnihih8yqm9naw7,11/6/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,730,2,14%, 0.19 ,193.87638499,177.2054795
11/6/17,1000,ndae3qhxapdttwhpssi524mzt8c369drhxuj562ewyewbjug,11/6/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,730,2,14%, 0.19 ,193.87638499,177.2054795
11/6/17,1000,ndarh7bj9fnam67igzq89dk7w46spwpcx7zsyrpqfpetger8,11/6/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,730,2,14%, 0.19 ,193.87638499,177.2054795
11/7/17,1000,ndaebn2hhw6k2bxb2ks65zbk2hw6xhcd8vidkjf8e829cmph,11/7/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,730,2,14%, 0.19 ,193.41854761,176.8219178
11/7/17,1000,ndagivne5eba6pwj82dmtnibr9ang7wg9qzphk9uuqtzr8hd,11/7/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,730,2,14%, 0.19 ,193.41854761,176.8219178
11/7/17,1000,ndafi8vmwm3azgcyb9ujdyckqdbecbg9trcydgra5z4fq247,11/7/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,730,2,14%, 0.19 ,193.41854761,176.8219178
11/7/17,1000,ndaa7m6gds3xg3xviuhkak548ivktrq3fmdcijmjq6e7bhfg,11/7/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,730,2,14%, 0.19 ,193.41854761,176.8219178
11/7/17,1000,ndabn8tbev8v52a6c8tw9if52jtypjr2yjyvx7cqvfveui38,11/7/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,730,2,14%, 0.19 ,193.41854761,176.8219178
11/7/17,1000,ndafg82dejsxqisqg4ae8v6p3v8ksmx6d6swakddseu9jdd6,11/7/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,730,2,14%, 0.19 ,193.41854761,176.8219178
11/7/17,1000,ndam26m9cm233c28uhzkni7zk54c9qi8feq4sztccsqzzzqe,11/7/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,730,2,14%, 0.19 ,193.41854761,176.8219178
11/7/17,1000,ndacuidenpbekvvyxs2hpp8k9gervg4wxg8a3zwhtbqyetrc,11/7/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,730,2,14%, 0.19 ,193.41854761,176.8219178
11/7/17,1000,ndaj3wm3mv27epmn6vqvdtyjy76wv93rrj5ku4dfmnpc6dhg,11/7/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,730,2,14%, 0.19 ,193.41854761,176.8219178
11/7/17,1000,ndabjyxzrqtsjssx54ekufjtqzbm3jnuzz8yzvss359tyrjq,11/7/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,730,2,14%, 0.19 ,193.41854761,176.8219178
11/8/17,1000,ndaiih5hxdic2bvh43iekw6yc4tk9yfn252aa8aa6j6ftph8,6/26/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,595,1,13%, 0.18 ,178.02065195,163.8356164
11/8/17,1000,ndaan2m2zjgt4gxj6a6njmspxqdyicyug28aqtzdncacyjsy,6/26/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,595,1,13%, 0.18 ,178.02065195,163.8356164
11/8/17,1000,ndadzm2d43p44f4z8wz8szrbxfcvm222gmyjx5rtum4q3kmv,6/26/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,595,1,13%, 0.18 ,178.02065195,163.8356164
11/8/17,1000,ndaci7xjvijnhpz28krfssqgrneseuuk5np9bjjjrqp379y3,6/26/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,595,1,13%, 0.18 ,178.02065195,163.8356164
11/8/17,1000,ndajhp4nw8gtct7pz9e3qb9wjpjj5dr25zfazvpekrgfxhn9,6/26/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,595,1,13%, 0.18 ,178.02065195,163.8356164
11/8/17,1000,ndapqjfudmcrzpzmn8fqcshvakicabwsfr3ac66cv9hz4ggz,6/26/19,FALSE,ndaekyty73hd56gynsswuj5q9em68tp6ed5v7tpft872hvuc,,,,,595,1,13%, 0.18 ,178.02065195,163.8356164
11/8/17,1000,ndabr6szz57jdrakk562rcu62m8bcmrjwzgserpss8hqmcas,6/26/19,FALSE,ndarw5i7rmqtqstw4mtnchmfvxnrq4k3e2ytsyvsc7nxt2y7,,,,,595,1,13%, 0.18 ,178.02065195,163.8356164
11/8/17,1000,ndaqxg7s4e8s5de6exybqgdc23inva4sxj2cmd82gjvf5ruc,6/26/19,FALSE,ndaq3nqhez3vvxn8rx4m6s6n3kv7k9js8i3xw8hqnwvi2ete,,,,,595,1,13%, 0.18 ,178.02065195,163.8356164
11/8/17,1000,ndaiximmbby4tjbztacd2qqs424p8rh85zmpf3yhii3j3gj9,6/26/19,FALSE,ndahnsxr8zh7r6u685ka865wz77wb78xcn45rgskpeyiwuza,,,,,595,1,13%, 0.18 ,178.02065195,163.8356164
11/8/17,1000,ndarnx6waref7vvxk6vuu55ys8jbxjjb9jtssqbnigu2pjh6,6/26/19,FALSE,ndam75fnjn7cdues7ivi7ccfq8f534quieaccqibrvuzhqxa,,,,,595,1,13%, 0.18 ,178.02065195,163.8356164
